DEPARTMENT,QTY,EQUIPMENT_ID,UNIT_COST,SALE_ID,SALE_DATE,HOSPITAL_ID,LAST_UPDATE_DATE
ICU,3,E0009,43.48,M000001948,2021-07-25,US_HOSP_9,2021-07-25 14:35:35.133
"THEATRE, MATERNITY",1,E0027,135.87,M000001948,2021-07-25,US_HOSP_9,2021-07-25 14:35:35.133
WARD,2,E0031,751.36,M000001948,2021-07-25,US_HOSP_9,2021-07-25 14:35:35.133
MATERNITY,1,E0226,634.06,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
ENT,1,E0112,163.04,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
THEATRE,2,E0417,3448.26,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
OUT PATIENT DEPARTMENT,1,E0030,634.06,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
THEATRE,3,E0408,7069.31,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
OCCUPATIONAL THERAPY,2,E0289,13.59,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
LABORATORY,2,E0188,9.06,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
WARD,1,E0032,4.08,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
ENT,1,E0110,108.7,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
X - RAY,1,E0486,27173.91,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
X - RAY,2,E0468,27.17,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
PHSYSIOTHERAPY,2,E0376,114.58,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
CASUALTY,2,E0037,58.88,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
PHSYSIOTHERAPY,1,E0375,90.58,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
ENT,1,E0118,317.03,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
CASUALTY,2,E0036,40.76,M000001949,2021-07-25,US_HOSP_7,2021-07-25 15:05:05.453
WARD,1,E0458,135.87,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
WARD,1,E0000,1.36,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
PHSYSIOTHERAPY,3,E0277,181.16,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
ORTHOPAEDIC TECHNOLOGY,2,E0306,90.58,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
CASUALTY,2,E0033,10.87,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
OUT PATIENT DEPARTMENT,3,E0032,4.08,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
WARD,8,E0009,43.48,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
THEATRE,2,E0405,3842.02,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
OUT PATIENT DEPARTMENT,1,E0190,88.77,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
OCCUPATIONAL THERAPY,3,E0281,45.29,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
CSSD,8,E0050,28.82,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
MATERNITY,6,E0021,1.36,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
THEATRE,1,E0039,184.13,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
CASUALTY,5,E0007,16.3,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
DENTAL LAB,7,E0057,4.53,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
DENTAL UNIT,12,E0089,4.08,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
PHSYSIOTHERAPY,3,E0365,90.58,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
MATERNITY,1,E0216,4182.97,M000001950,2021-07-25,US_HOSP_4,2021-07-25 16:33:33.387
ORTHOPAEDIC TECHNOLOGY,1,E0322,905.8,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
CASUALTY,1,E0020,200,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
CSSD,1,E0053,226.45,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
"THEATRE, MATERNITY",1,E0157,241.67,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
OUT PATIENT DEPARTMENT,7,E0003,5.43,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
MCH/FP,1,E0003,5.43,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
HDU,2,E0152,1358.7,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
"THEATRE, MATERNITY",1,E0408,7069.31,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
THEATRE,2,E0399,45.29,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
ICU,1,E0162,1358.7,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
X - RAY,1,E0471,543.48,M000001951,2021-07-25,US_HOSP_3,2021-07-25 17:05:05.510
CSSD,1,E0052,181.16,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
MCH/FP,2,E0254,1358.7,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
PHSYSIOTHERAPY,1,E0389,1902.17,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
CASUALTY,2,E0018,49.82,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
LABORATORY,1,E0182,90.58,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
LABORATORY,1,E0190,88.77,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
OCCUPATIONAL THERAPY,1,E0278,14.49,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
MINOR THEATRE,1,E0020,200,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
X - RAY,1,E0487,27173.91,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
MCH/FP,2,E0251,181.16,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
X - RAY,6,E0466,1811.59,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
MATERNITY,2,E0223,1358.7,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
MINOR THEATRE,1,E0019,86.05,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
CASUALTY,1,E0044,6723.52,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
MCH/FP,2,E0000,1.36,M000001952,2021-07-25,US_HOSP_9,2021-07-25 10:57:57.583
ORTHOPAEDIC TECHNOLOGY,1,E0318,724.64,M000001953,2021-07-25,FR_HOSP_4,2021-07-25 11:06:06.713
OUT PATIENT DEPARTMENT,4,E0341,163.04,M000001953,2021-07-25,FR_HOSP_4,2021-07-25 11:06:06.713
ENT,2,E0103,17.66,M000001953,2021-07-25,FR_HOSP_4,2021-07-25 11:06:06.713
OCCUPATIONAL THERAPY,1,E0290,18.12,M000001953,2021-07-25,FR_HOSP_4,2021-07-25 11:06:06.713
WARD,1,E0011,241.67,M000001953,2021-07-25,FR_HOSP_4,2021-07-25 11:06:06.713
DENTAL UNIT,1,E0092,10857.87,M000001953,2021-07-25,FR_HOSP_4,2021-07-25 11:06:06.713
DENTAL LAB,1,E0072,27.17,M000001953,2021-07-25,FR_HOSP_4,2021-07-25 11:06:06.713
PHSYSIOTHERAPY,1,E0374,73.37,M000001954,2021-07-25,DE_HOSP_10,2021-07-25 12:51:51.423
THEATRE,1,E0413,452.9,M000001954,2021-07-25,DE_HOSP_10,2021-07-25 12:51:51.423
LABORATORY,2,E0192,271.74,M000001954,2021-07-25,DE_HOSP_10,2021-07-25 12:51:51.423
PHSYSIOTHERAPY,1,E0369,27.17,M000001954,2021-07-25,DE_HOSP_10,2021-07-25 12:51:51.423
THEATRE,1,E0415,1086.96,M000001954,2021-07-25,DE_HOSP_10,2021-07-25 12:51:51.423
PHARMACY,2,E0357,905.8,M000001954,2021-07-25,DE_HOSP_10,2021-07-25 12:51:51.423
HDU,4,E0151,407.61,M000001954,2021-07-25,DE_HOSP_10,2021-07-25 12:51:51.423
EYE UNIT,2,E0136,407.61,M000001954,2021-07-25,DE_HOSP_10,2021-07-25 12:51:51.423
DENTAL UNIT,6,E0091,253.62,M000001954,2021-07-25,DE_HOSP_10,2021-07-25 12:51:51.423
DENTAL LAB,3,E0064,1.81,M000001955,2021-07-25,US_HOSP_5,2021-07-25 13:58:58.683
EYE UNIT,1,E0146,5887.68,M000001955,2021-07-25,US_HOSP_5,2021-07-25 13:58:58.683
OUT PATIENT DEPARTMENT,2,E0009,43.48,M000001955,2021-07-25,US_HOSP_5,2021-07-25 13:58:58.683
THEATRE,4,E0396,307.36,M000001955,2021-07-25,US_HOSP_5,2021-07-25 13:58:58.683
CASUALTY,1,E0022,4.53,M000001955,2021-07-25,US_HOSP_5,2021-07-25 13:58:58.683
CASUALTY,2,E0010,114.58,M000001955,2021-07-25,US_HOSP_5,2021-07-25 13:58:58.683
WARD,2,E0025,59.78,M000001955,2021-07-25,US_HOSP_5,2021-07-25 13:58:58.683
OCCUPATIONAL THERAPY,2,E0274,9.06,M000001955,2021-07-25,US_HOSP_5,2021-07-25 13:58:58.683
MCH/FP,2,E0009,43.48,M000001955,2021-07-25,US_HOSP_5,2021-07-25 13:58:58.683
EYE UNIT,2,E0135,271.74,M000001956,2021-07-25,US_HOSP_2,2021-07-25 14:58:58.007
MATERNITY,2,E0219,317.03,M000001956,2021-07-25,US_HOSP_2,2021-07-25 14:58:58.007
OUT PATIENT DEPARTMENT,3,E0034,13.59,M000001956,2021-07-25,US_HOSP_2,2021-07-25 14:58:58.007
CASUALTY,1,E0034,13.59,M000001956,2021-07-25,US_HOSP_2,2021-07-25 14:58:58.007
X - RAY,1,E0471,543.48,M000001957,2021-07-25,DE_HOSP_2,2021-07-25 15:23:23.600
DENTAL UNIT,7,E0090,9.56,M000001957,2021-07-25,DE_HOSP_2,2021-07-25 15:23:23.600
PHARMACY,3,E0349,634.06,M000001957,2021-07-25,DE_HOSP_2,2021-07-25 15:23:23.600
DENTAL LAB,1,E0071,2.72,M000001957,2021-07-25,DE_HOSP_2,2021-07-25 15:23:23.600
DENTAL UNIT,1,E0099,3474.52,M000001957,2021-07-25,DE_HOSP_2,2021-07-25 15:23:23.600
MATERNITY,1,E0227,634.06,M000001957,2021-07-25,DE_HOSP_2,2021-07-25 15:23:23.600
X - RAY,1,E0474,1086.96,M000001957,2021-07-25,DE_HOSP_2,2021-07-25 15:23:23.600
DENTAL LAB,1,E0077,226.45,M000001958,2021-07-25,DE_HOSP_8,2021-07-25 16:49:49.287
MINOR THEATRE,1,E0035,17.21,M000001958,2021-07-25,DE_HOSP_8,2021-07-25 16:49:49.287
THEATRE,2,E0048,1811.59,M000001958,2021-07-25,DE_HOSP_8,2021-07-25 16:49:49.287
PHSYSIOTHERAPY,1,E0384,724.64,M000001958,2021-07-25,DE_HOSP_8,2021-07-25 16:49:49.287
MCH/FP,1,E0010,114.58,M000001958,2021-07-25,DE_HOSP_8,2021-07-25 16:49:49.287
MINOR THEATRE,2,E0237,16.3,M000001958,2021-07-25,DE_HOSP_8,2021-07-25 16:49:49.287
MINOR THEATRE,1,E0003,5.43,M000001958,2021-07-25,DE_HOSP_8,2021-07-25 16:49:49.287
X - RAY,1,E0485,5434.78,M000001959,2021-07-25,FR_HOSP_6,2021-07-25 17:49:49.157
DENTAL LAB,1,E0087,3474.52,M000001959,2021-07-25,FR_HOSP_6,2021-07-25 17:49:49.157
ICU,1,E0154,200,M000001959,2021-07-25,FR_HOSP_6,2021-07-25 17:49:49.157
MATERNITY,5,E0151,407.61,M000001959,2021-07-25,FR_HOSP_6,2021-07-25 17:49:49.157
LABORATORY,2,E0191,135.87,M000001959,2021-07-25,FR_HOSP_6,2021-07-25 17:49:49.157
LABORATORY,4,E0183,342.39,M000001959,2021-07-25,FR_HOSP_6,2021-07-25 17:49:49.157
OCCUPATIONAL THERAPY,1,E0285,6.34,M000001960,2021-07-25,FR_HOSP_3,2021-07-25 10:00:00.563
LABORATORY,2,E0196,1358.7,M000001960,2021-07-25,FR_HOSP_3,2021-07-25 10:00:00.563
DENTAL LAB,1,E0074,181.16,M000001961,2021-07-25,US_HOSP_9,2021-07-25 11:11:11.620
OCCUPATIONAL THERAPY,3,E0276,36.23,M000001961,2021-07-25,US_HOSP_9,2021-07-25 11:11:11.620
ENT,2,E0105,34.42,M000001961,2021-07-25,US_HOSP_9,2021-07-25 11:11:11.620
LABORATORY,2,E0204,4534.82,M000001961,2021-07-25,US_HOSP_9,2021-07-25 11:11:11.620
WARD,1,E0037,58.88,M000001962,2021-07-25,DE_HOSP_10,2021-07-25 12:58:58.157
CASUALTY,1,E0025,59.78,M000001962,2021-07-25,DE_HOSP_10,2021-07-25 12:58:58.157
ORTHOPAEDIC TECHNOLOGY,1,E0316,543.48,M000001962,2021-07-25,DE_HOSP_10,2021-07-25 12:58:58.157
LABORATORY,2,E0179,58.88,M000001962,2021-07-25,DE_HOSP_10,2021-07-25 12:58:58.157
THEATRE,2,E0400,200,M000001963,2021-07-25,US_HOSP_4,2021-07-25 13:10:10.340
ORTHOPAEDIC TECHNOLOGY,1,E0321,905.8,M000001964,2021-07-25,US_HOSP_10,2021-07-25 14:47:47.543
DENTAL LAB,2,E0068,18.12,M000001964,2021-07-25,US_HOSP_10,2021-07-25 14:47:47.543
X - RAY,1,E0480,31702.9,M000001965,2021-07-25,FR_HOSP_3,2021-07-25 15:36:36.517
ORTHOPAEDIC TECHNOLOGY,1,E0316,543.48,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
ENT,2,E0119,317.03,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
MCH/FP,1,E0035,17.21,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
OUT PATIENT DEPARTMENT,6,E0032,4.08,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
X - RAY,1,E0470,271.74,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
PHSYSIOTHERAPY,2,E0378,149.46,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
CASUALTY,2,E0003,5.43,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
PHSYSIOTHERAPY,1,E0389,1902.17,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
CASUALTY,1,E0049,2401.43,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
ORTHOPAEDIC TECHNOLOGY,1,E0313,452.9,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
LABORATORY,1,E0202,3115.1,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
CASUALTY,3,E0015,22.64,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
OCCUPATIONAL THERAPY,4,E0277,63.41,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
EYE UNIT,1,E0148,7699.28,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
HDU,1,E0157,241.67,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
LABORATORY,1,E0209,13586.96,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
EYE UNIT,1,E0134,217.39,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
WARD,1,E0046,241.49,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
ORTHOPAEDIC TECHNOLOGY,1,E0312,362.32,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
CASUALTY,2,E0005,8.61,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
DENTAL LAB,1,E0075,226.45,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
DENTAL LAB,1,E0071,2.72,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
OUT PATIENT DEPARTMENT,1,E0190,88.77,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
ENT,2,E0113,176.63,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
ICU,1,E0151,407.61,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
PHSYSIOTHERAPY,1,E0388,815.21,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
X - RAY,1,E0480,31702.9,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
"THEATRE, MATERNITY",1,E0429,24012.6,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
PHSYSIOTHERAPY,1,E0383,498.19,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
DENTAL LAB,1,E0085,905.8,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
ICU,1,E0154,200,M000001966,2021-07-26,US_HOSP_4,2021-07-26 16:48:48.847
CASUALTY,1,E0039,184.13,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
OCCUPATIONAL THERAPY,1,E0285,6.34,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
CASUALTY,1,E0006,10.87,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
X - RAY,2,E0471,543.48,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
MATERNITY,5,E0214,3449.28,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
PHSYSIOTHERAPY,2,E0385,844.2,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
ORTHOPAEDIC TECHNOLOGY,1,E0317,634.06,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
WARD,1,E0226,634.06,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
MCH/FP,2,E0019,86.05,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
THEATRE,2,E0394,31.7,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
LABORATORY,2,E0179,58.88,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
CSSD,2,E0053,226.45,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
LABORATORY,1,E0201,2647.44,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
DENTAL LAB,2,E0063,905.8,M000001967,2021-07-26,FR_HOSP_6,2021-07-26 17:25:25.197
MCH/FP,3,E0238,22.64,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
CASUALTY,2,E0037,58.88,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
CASUALTY,2,E0032,4.08,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
X - RAY,1,E0486,27173.91,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
HDU,2,E0152,1358.7,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
OUT PATIENT DEPARTMENT,5,E0000,1.36,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
"THEATRE, MATERNITY",1,E0408,7069.31,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
ORTHOPAEDIC TECHNOLOGY,1,E0307,90.58,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
CASUALTY,2,E0000,1.36,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
PHSYSIOTHERAPY,2,E0386,1512.68,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
LABORATORY,3,E0182,90.58,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
OUT PATIENT DEPARTMENT,2,E0347,181.16,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
CASUALTY,1,E0040,226.45,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
ORTHOPAEDIC TECHNOLOGY,1,E0310,271.74,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
THEATRE,1,E0412,452.9,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
OUT PATIENT DEPARTMENT,2,E0030,634.06,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
X - RAY,1,E0483,79710.14,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
OCCUPATIONAL THERAPY,1,E0298,344.2,M000001968,2021-07-26,US_HOSP_5,2021-07-26 10:14:14.473
DENTAL UNIT,3,E0088,4.08,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
OUT PATIENT DEPARTMENT,2,E0038,333.06,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
DENTAL LAB,1,E0073,135.87,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
X - RAY,1,E0493,108695.65,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
DENTAL LAB,1,E0083,452.9,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
ICU,1,E0175,42572.46,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
X - RAY,1,E0473,1086.96,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
THEATRE,3,E0049,2401.43,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
PHSYSIOTHERAPY,1,E0372,45.29,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
WARD,1,E0030,634.06,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
X - RAY,1,E0474,1086.96,M000001969,2021-07-26,FR_HOSP_9,2021-07-26 11:53:53.870
ENT,1,E0003,5.43,M000001970,2021-07-26,FR_HOSP_3,2021-07-26 12:20:20.357
OCCUPATIONAL THERAPY,1,E0275,31.7,M000001970,2021-07-26,FR_HOSP_3,2021-07-26 12:20:20.357
DENTAL LAB,1,E0074,181.16,M000001970,2021-07-26,FR_HOSP_3,2021-07-26 12:20:20.357
HDU,2,E0027,135.87,M000001970,2021-07-26,FR_HOSP_3,2021-07-26 12:20:20.357
MATERNITY,24,E0210,135.87,M000001970,2021-07-26,FR_HOSP_3,2021-07-26 12:20:20.357
THEATRE,3,E0398,22.64,M000001970,2021-07-26,FR_HOSP_3,2021-07-26 12:20:20.357
WARD,1,E0455,88.77,M000001970,2021-07-26,FR_HOSP_3,2021-07-26 12:20:20.357
WARD,2,E0032,4.08,M000001970,2021-07-26,FR_HOSP_3,2021-07-26 12:20:20.357
MCH/FP,2,E0245,16.3,M000001970,2021-07-26,FR_HOSP_3,2021-07-26 12:20:20.357
THEATRE,3,E0406,4528.99,M000001971,2021-07-26,DE_HOSP_1,2021-07-26 13:32:32.113
PHARMACY,1,E0355,452.9,M000001971,2021-07-26,DE_HOSP_1,2021-07-26 13:32:32.113
WARD,2,E0449,317.03,M000001971,2021-07-26,DE_HOSP_1,2021-07-26 13:32:32.113
X - RAY,1,E0480,31702.9,M000001972,2021-07-26,DE_HOSP_2,2021-07-26 14:11:11.713
WARD,2,E0029,200,M000001972,2021-07-26,DE_HOSP_2,2021-07-26 14:11:11.713
CASUALTY,3,E0031,751.36,M000001972,2021-07-26,DE_HOSP_2,2021-07-26 14:11:11.713
ENT,1,E0125,1358.7,M000001972,2021-07-26,DE_HOSP_2,2021-07-26 14:11:11.713
WARD,1,E0020,344.2,M000001972,2021-07-26,DE_HOSP_2,2021-07-26 14:11:11.713
PHSYSIOTHERAPY,2,E0370,31.7,M000001972,2021-07-26,DE_HOSP_2,2021-07-26 14:11:11.713
ENT,1,E0115,226.45,M000001972,2021-07-26,DE_HOSP_2,2021-07-26 14:11:11.713
X - RAY,2,E0468,27.17,M000001973,2021-07-26,DE_HOSP_4,2021-07-26 15:06:06.257
ENT,2,E0120,333.06,M000001973,2021-07-26,DE_HOSP_4,2021-07-26 15:06:06.257
PHSYSIOTHERAPY,1,E0391,5778.99,M000001973,2021-07-26,DE_HOSP_4,2021-07-26 15:06:06.257
ICU,1,E0173,7699.28,M000001974,2021-07-26,DE_HOSP_1,2021-07-26 16:56:56.830
CSSD,1,E0052,181.16,M000001974,2021-07-26,DE_HOSP_1,2021-07-26 16:56:56.830
CASUALTY,4,E0002,4.08,M000001974,2021-07-26,DE_HOSP_1,2021-07-26 16:56:56.830
THEATRE,1,E0408,7069.31,M000001974,2021-07-26,DE_HOSP_1,2021-07-26 16:56:56.830
ENT,2,E0123,543.48,M000001974,2021-07-26,DE_HOSP_1,2021-07-26 16:56:56.830
EYE UNIT,1,E0129,17.21,M000001974,2021-07-26,DE_HOSP_1,2021-07-26 16:56:56.830
WARD,1,E0034,13.59,M000001974,2021-07-26,DE_HOSP_1,2021-07-26 16:56:56.830
OCCUPATIONAL THERAPY,2,E0287,13.59,M000001975,2021-07-26,DE_HOSP_1,2021-07-26 17:02:02.607
OCCUPATIONAL THERAPY,1,E0297,135.87,M000001975,2021-07-26,DE_HOSP_1,2021-07-26 17:02:02.607
OUT PATIENT DEPARTMENT,6,E0033,10.87,M000001975,2021-07-26,DE_HOSP_1,2021-07-26 17:02:02.607
OUT PATIENT DEPARTMENT,5,E0237,16.3,M000001976,2021-07-26,DE_HOSP_8,2021-07-26 10:47:47.797
MINOR THEATRE,1,E0019,86.05,M000001977,2021-07-26,DE_HOSP_4,2021-07-26 11:32:32.790
DENTAL LAB,1,E0076,226.45,M000001978,2021-07-26,DE_HOSP_9,2021-07-26 12:33:33.693
MINOR THEATRE,1,E0271,1086.96,M000001978,2021-07-26,DE_HOSP_9,2021-07-26 12:33:33.693
ENT,1,E0106,56.16,M000001978,2021-07-26,DE_HOSP_9,2021-07-26 12:33:33.693
ENT,2,E0103,17.66,M000001978,2021-07-26,DE_HOSP_9,2021-07-26 12:33:33.693
WARD,1,E0036,40.76,M000001979,2021-07-26,DE_HOSP_1,2021-07-26 13:17:17.960
EYE UNIT,1,E0141,1086.96,M000001979,2021-07-26,DE_HOSP_1,2021-07-26 13:17:17.960
ENT,2,E0122,507.25,M000001980,2021-07-26,DE_HOSP_7,2021-07-26 14:58:58.450
LABORATORY,3,E0179,58.88,M000001980,2021-07-26,DE_HOSP_7,2021-07-26 14:58:58.450
OUT PATIENT DEPARTMENT,2,E0038,333.06,M000001981,2021-07-27,US_HOSP_7,2021-07-27 15:09:09.387
ORTHOPAEDIC TECHNOLOGY,1,E0312,362.32,M000001981,2021-07-27,US_HOSP_7,2021-07-27 15:09:09.387
HDU,3,E0009,43.48,M000001981,2021-07-27,US_HOSP_7,2021-07-27 15:09:09.387
CASUALTY,1,E0025,59.78,M000001981,2021-07-27,US_HOSP_7,2021-07-27 15:09:09.387
HDU,1,E0154,200,M000001981,2021-07-27,US_HOSP_7,2021-07-27 15:09:09.387
DENTAL UNIT,19,E0090,9.56,M000001981,2021-07-27,US_HOSP_7,2021-07-27 15:09:09.387
CASUALTY,3,E0021,1.36,M000001981,2021-07-27,US_HOSP_7,2021-07-27 15:09:09.387
MCH/FP,1,E0035,17.21,M000001981,2021-07-27,US_HOSP_7,2021-07-27 15:09:09.387
